rank,GEOID,state,UOI_score,n_ok,n_nodes,link_node_ratio,connected_node_ratio,intersection_density,median_block_length_ft,walking_circuity,pedshed_reach,lnr_ok,cnr_ok,inter_density_ok,block_ok,circuity_ok
711,27123035200,27,0.9734,5,925,1.7005,0.9609,1958.6647,32.8707,1.2659,0.0187,True,True,True,True,True
712,55079185400,55,0.9734,5,875,1.688,0.9376,2894.9332,46.9127,1.2474,0.0254,True,True,True,True,True
713,36047065400,36,0.9734,4,110,1.7455,0.9898,1658.0245,30.6299,1.1877,0.0123,True,True,True,True,False
714,36005026602,36,0.9734,4,277,1.6787,0.9313,2082.9379,36.6995,1.1745,0.016,True,True,True,True,False
715,36081134100,36,0.9734,5,497,1.7103,0.9284,1926.2003,31.5256,1.2229,0.0162,True,True,True,True,True
716,27053012001,27,0.9733,5,1694,1.6812,0.9639,1635.8806,27.9888,1.2447,0.0164,True,True,True,True,True
717,36047090200,36,0.9733,5,170,1.7529,0.9506,2093.0844,29.5997,1.2131,0.0118,True,True,True,True,True
718,53033003302,53,0.9733,5,807,1.6022,0.9353,2924.2487,29.0879,1.2679,0.0214,True,True,True,True,True
719,36047118800,36,0.9733,5,211,1.6682,0.9442,2762.6381,25.853,1.2916,0.0191,True,True,True,True,True
720,36081033900,36,0.9733,5,155,1.7097,0.951,2335.2718,40.3314,1.2074,0.0143,True,True,True,True,True
721,36081144100,36,0.9732,5,376,1.6596,0.9354,2558.7605,33.0282,1.2438,0.0159,True,True,True,True,True
722,26163533400,26,0.9732,5,999,1.7528,0.9707,2019.7464,54.1371,1.2141,0.022,True,True,True,True,True
723,27123033800,27,0.9732,5,421,1.6532,0.9392,2295.8638,31.8602,1.2473,0.0168,True,True,True,True,True
724,36047053800,36,0.9732,4,157,1.6943,0.965,2173.4034,33.2726,1.1876,0.012,True,True,True,True,False
725,36081026100,36,0.9732,5,229,1.6681,0.9183,2232.2849,32.4065,1.2298,0.0185,True,True,True,True,True
726,36081016800,36,0.9732,4,211,1.7204,0.945,2315.7166,32.897,1.1759,0.0118,True,True,True,True,False
727,36047064400,36,0.9732,4,173,1.7052,0.9565,2000.9942,38.5105,1.1968,0.0145,True,True,True,True,False
728,36081114700,36,0.9732,5,211,1.7251,0.9898,1629.0395,29.6473,1.2216,0.0132,True,True,True,True,True
729,36081061200,36,0.9731,5,172,1.7849,1.0,1588.5502,30.6726,1.2277,0.0134,True,True,True,True,True
730,36047101200,36,0.9731,4,110,1.7273,0.9694,1530.5259,32.5755,1.1932,0.0145,True,True,True,True,False
731,42003080900,42,0.9731,5,511,1.6399,0.9477,3085.7114,31.3123,1.2501,0.014,True,True,True,True,True
732,36047043500,36,0.9731,5,159,1.7421,0.9669,2248.6948,26.6207,1.2722,0.0136,True,True,True,True,True
733,26125184400,26,0.9731,5,1244,1.6744,0.9283,2320.8003,33.9075,1.2582,0.0221,True,True,True,True,True
734,36081001800,36,0.9731,5,176,1.6761,0.974,2188.858,29.7769,1.2447,0.013,True,True,True,True,True
735,25025070202,25,0.973,5,342,1.6111,0.9317,4351.8972,33.0643,1.2699,0.0221,True,True,True,True,True
736,26065000400,26,0.973,5,811,1.7065,0.9502,1733.7226,37.2326,1.2276,0.0185,True,True,True,True,True
737,18089040200,18,0.973,5,709,1.7024,0.9473,2412.8401,46.4108,1.2399,0.0204,True,True,True,True,True
738,27053011703,27,0.973,5,1237,1.7025,0.9728,1757.4238,28.3858,1.2668,0.0167,True,True,True,True,True
739,55079007100,55,0.973,5,370,1.7757,0.9746,2430.6039,29.649,1.2918,0.0154,True,True,True,True,True
740,36081030905,36,0.9729,5,168,1.6786,0.9608,1964.9375,34.2733,1.2227,0.0147,True,True,True,True,True
741,34017002200,34,0.9729,4,298,1.5772,0.9519,4453.069,24.9459,1.1668,0.0115,True,True,True,True,False
742,11001001401,11,0.9728,5,750,1.6813,0.9552,2241.3185,44.8228,1.2414,0.0214,True,True,True,True,True
743,27123032300,27,0.9728,5,795,1.7547,0.9565,1697.4268,31.6306,1.2538,0.0167,True,True,True,True,True
744,36047030000,36,0.9728,5,201,1.6517,0.9613,2310.462,32.5115,1.2037,0.0126,True,True,True,True,True
745,36047025800,36,0.9728,4,128,1.7578,0.9829,1749.7658,30.8727,1.1895,0.0116,True,True,True,True,False
746,55079101600,55,0.9728,5,1182,1.7428,0.9658,1958.2941,48.7073,1.2309,0.0208,True,True,True,True,True
747,36081074100,36,0.9728,5,227,1.6476,0.934,2981.758,33.0495,1.2476,0.0154,True,True,True,True,True
748,36081005800,36,0.9728,5,576,1.6649,0.9239,2289.8548,37.3885,1.2394,0.0236,True,True,True,True,True
749,27053105700,27,0.9727,5,404,1.6658,0.9105,3396.3429,34.8983,1.2535,0.0211,True,True,True,True,True
750,08077000200,08,0.9727,5,1371,1.717,0.9217,2941.3769,39.2585,1.265,0.0225,True,True,True,True,True
751,36047039300,36,0.9727,5,236,1.6271,0.9375,2663.7114,31.8241,1.2371,0.0153,True,True,True,True,True
752,36047021000,36,0.9727,4,124,1.7661,0.9658,1950.8383,32.3196,1.1875,0.0115,True,True,True,True,False
753,11001010602,11,0.9727,5,765,1.6575,0.9244,3270.2352,39.521,1.2567,0.0226,True,True,True,True,True
754,36061004002,36,0.9726,5,108,1.6944,0.99,2961.1828,40.2362,1.2057,0.0115,True,True,True,True,True
755,25025020101,25,0.9726,5,433,1.642,0.9248,4498.1674,24.6982,1.2957,0.0298,True,True,True,True,True
756,27053011998,27,0.9726,5,1245,1.653,0.955,1985.7912,27.4738,1.2681,0.0178,True,True,True,True,True
757,36081000400,36,0.9725,5,214,1.6402,0.9487,2130.7011,24.8819,1.2745,0.0191,True,True,True,True,True
758,36047057500,36,0.9725,5,171,1.6667,0.9625,2198.7165,27.769,1.2087,0.0115,True,True,True,True,True
759,36047023400,36,0.9725,4,118,1.7966,1.0,1662.7521,30.1542,1.1764,0.0113,True,True,True,True,False
760,36047119000,36,0.9725,5,172,1.6279,0.9308,2725.9543,37.4065,1.219,0.0167,True,True,True,True,True
761,12031001200,12,0.9725,5,1307,1.7376,0.9521,2267.2493,38.6499,1.2771,0.0218,True,True,True,True,True
762,27053101900,27,0.9724,5,720,1.6681,0.9407,2614.0819,30.9285,1.281,0.0188,True,True,True,True,True
763,36081046800,36,0.9724,5,225,1.6578,0.9272,2156.2725,30.0951,1.2572,0.02,True,True,True,True,True
764,27123036500,27,0.9724,5,1131,1.7073,0.9559,2077.3789,34.2438,1.2683,0.0179,True,True,True,True,True
765,36005039902,36,0.9724,5,148,1.6892,0.9776,2794.8207,35.3789,1.2812,0.016,True,True,True,True,True
766,36047019900,36,0.9724,5,153,1.7451,0.95,1823.4139,34.7211,1.2055,0.0139,True,True,True,True,True
767,36047043700,36,0.9724,5,158,1.7848,0.9866,2264.5277,26.706,1.2277,0.01,True,True,True,True,True
768,36081040501,36,0.9724,4,114,1.614,0.9592,3407.116,33.6844,1.1803,0.0117,True,True,True,True,False
769,36081027900,36,0.9723,5,193,1.6943,0.9451,2514.6225,30.1148,1.2125,0.0114,True,True,True,True,True
770,34017004200,34,0.9723,5,266,1.6203,0.951,2027.2347,31.5846,1.2334,0.0168,True,True,True,True,True
771,27123042900,27,0.9723,5,1078,1.7245,0.944,2089.3175,37.3885,1.2645,0.0202,True,True,True,True,True
772,55079003100,55,0.9723,5,981,1.739,0.9768,1917.2732,43.75,1.236,0.0171,True,True,True,True,True
773,36081069000,36,0.9723,5,292,1.7158,0.9395,1950.615,30.9613,1.2233,0.0138,True,True,True,True,True
774,26147621000,26,0.9722,5,1053,1.7768,0.9555,1441.7782,33.0938,1.2155,0.0159,True,True,True,True,True
775,53035081200,53,0.9722,5,986,1.6704,0.9413,2666.8394,36.3583,1.279,0.0242,True,True,True,True,True
776,36081112300,36,0.9722,5,291,1.6942,0.9307,2364.8794,30.1591,1.2476,0.0145,True,True,True,True,True
777,26163542200,26,0.9722,5,724,1.7762,0.9693,1318.1057,28.5958,1.2371,0.016,True,True,True,True,True
778,12031001100,12,0.9722,5,915,1.7464,0.9524,2072.3611,38.5351,1.2716,0.021,True,True,True,True,True
779,36081000800,36,0.9722,5,158,1.6266,0.9524,1910.1817,26.3058,1.2526,0.0173,True,True,True,True,True
780,36047027700,36,0.9722,5,133,1.7368,0.9593,1885.2777,28.2251,1.2073,0.0115,True,True,True,True,True
781,27053106600,27,0.9722,5,540,1.7019,0.9355,2059.6173,39.2438,1.2209,0.017,True,True,True,True,True
782,36047044300,36,0.9721,5,187,1.7112,0.9419,2500.9273,26.1417,1.2682,0.0136,True,True,True,True,True
783,53033009801,53,0.9721,5,1025,1.6556,0.9376,2363.8899,29.4898,1.28,0.0211,True,True,True,True,True
784,08031002000,08,0.9721,5,1176,1.6361,0.9206,3434.4565,46.332,1.2199,0.0255,True,True,True,True,True
785,26163575300,26,0.9721,5,970,1.7763,0.9684,1476.9602,32.5886,1.2455,0.0167,True,True,True,True,True
786,36047026300,36,0.9721,4,122,1.6803,0.9821,2382.0164,29.9049,1.1866,0.0102,True,True,True,True,False
787,20161000801,20,0.9721,5,1484,1.6873,0.946,2421.436,49.5768,1.2313,0.0213,True,True,True,True,True
788,36005023900,36,0.9721,5,235,1.6298,0.9429,2873.1372,37.6706,1.2247,0.0149,True,True,True,True,True
789,36005019700,36,0.9721,5,167,1.6886,0.9605,2553.47,35.397,1.2339,0.0126,True,True,True,True,True
790,26081001900,26,0.9721,5,1937,1.7238,0.9468,2163.3076,37.4377,1.2726,0.0213,True,True,True,True,True
791,42101009100,42,0.9721,5,569,1.6819,0.9479,3097.7079,38.3465,1.2876,0.0236,True,True,True,True,True
792,36047021200,36,0.9721,5,178,1.7697,0.9702,2212.2383,34.0387,1.2423,0.0123,True,True,True,True,True
793,36047074000,36,0.9721,4,144,1.6736,0.9398,1993.6726,33.668,1.1622,0.0138,True,True,True,True,False
794,36047031701,36,0.972,5,92,1.7283,0.9878,1501.2705,28.3465,1.2048,0.0127,True,True,True,True,True
795,36047028400,36,0.972,4,134,1.709,0.9917,1892.1481,29.6785,1.1939,0.0111,True,True,True,True,False
796,35001001101,35,0.972,5,1575,1.6946,0.9459,1597.6936,35.8448,1.2221,0.019,True,True,True,True,True
797,26163540900,26,0.9719,5,857,1.7865,0.9601,1628.9027,37.2785,1.239,0.0169,True,True,True,True,True
798,36047041600,36,0.9719,5,129,1.6822,0.9496,1800.3399,30.7743,1.2294,0.0147,True,True,True,True,True
799,36005018101,36,0.9719,4,90,1.6778,0.9494,2515.333,29.9705,1.1791,0.0107,True,True,True,True,False
800,55079003600,55,0.9719,5,1138,1.7135,0.9752,2733.9161,52.0981,1.2654,0.0229,True,True,True,True,True
801,36061021600,36,0.9719,4,184,1.7663,0.9538,2467.3959,37.1161,1.1811,0.011,True,True,True,True,False
802,08031003102,08,0.9719,5,1273,1.6693,0.9293,3371.6506,45.2756,1.2526,0.0225,True,True,True,True,True
803,34017015300,34,0.9719,5,262,1.5878,0.959,4086.3391,25.4052,1.2121,0.0112,True,True,True,True,True
804,26163540100,26,0.9718,5,821,1.7296,0.9535,1590.519,32.6411,1.2489,0.0177,True,True,True,True,True
805,11001007203,11,0.9718,5,656,1.6082,0.9204,3896.6654,36.4764,1.2509,0.0222,True,True,True,True,True
806,36047084800,36,0.9718,5,138,1.6957,0.9516,2222.6645,37.8527,1.2122,0.0135,True,True,True,True,True
807,36047055000,36,0.9718,4,132,1.7955,0.9917,1728.4448,30.2953,1.1864,0.0109,True,True,True,True,False
808,26081003000,26,0.9718,5,396,1.6869,0.9576,1940.811,31.7651,1.2724,0.0186,True,True,True,True,True
809,36061013800,36,0.9717,5,162,1.7222,0.94,2005.5155,42.2146,1.2386,0.0197,True,True,True,True,True
810,36047067600,36,0.9717,4,177,1.7006,0.9461,2633.7619,35.9121,1.1819,0.0114,True,True,True,True,False
811,36047020400,36,0.9717,4,125,1.72,0.9829,2209.5432,30.6266,1.188,0.0101,True,True,True,True,False
812,36047043400,36,0.9717,4,123,1.6911,0.964,1984.3384,39.024,1.1465,0.0132,True,True,True,True,False
813,41051005601,41,0.9717,5,374,1.6497,0.9513,5709.0239,34.4488,1.2841,0.0166,True,True,True,True,True
814,36061009100,36,0.9716,5,138,1.7174,0.9609,1778.7387,41.8143,1.2141,0.0164,True,True,True,True,True
815,42003090200,42,0.9716,5,518,1.668,0.9468,2686.5652,40.853,1.2655,0.0196,True,True,True,True,True
816,36047047800,36,0.9716,4,163,1.7301,0.9733,1709.3081,32.9462,1.1808,0.0122,True,True,True,True,False
817,36081000702,36,0.9716,5,334,1.7066,0.9201,2449.7405,33.4318,1.2338,0.0148,True,True,True,True,True
818,27053008400,27,0.9716,5,517,1.619,0.9397,2507.3294,33.0971,1.2521,0.0176,True,True,True,True,True
819,36047028700,36,0.9716,4,173,1.5954,0.932,2384.423,34.2339,1.1741,0.0162,True,True,True,True,False
820,26147622000,26,0.9715,5,1366,1.7701,0.9461,1805.0809,38.0052,1.2555,0.0194,True,True,True,True,True
821,36005022200,36,0.9715,5,275,1.6436,0.9312,2693.1595,40.8694,1.238,0.019,True,True,True,True,True
822,39049000600,39,0.9715,5,1261,1.6606,0.9079,2932.9214,36.8291,1.2415,0.0216,True,True,True,True,True
823,36047043000,36,0.9715,4,208,1.6827,0.9697,3107.3643,40.7858,1.1544,0.011,True,True,True,True,False
824,36081058700,36,0.9715,4,129,1.6589,0.9076,1935.3545,27.2523,1.19,0.0171,True,True,True,True,False
825,36081008600,36,0.9714,5,348,1.6925,0.9596,2405.4026,35.1952,1.2565,0.0142,True,True,True,True,True
826,27053109400,27,0.9714,5,405,1.6272,0.9532,2156.1594,29.1864,1.2601,0.0164,True,True,True,True,True
827,08031002402,08,0.9714,5,703,1.6273,0.9117,3835.3587,40.5381,1.2369,0.026,True,True,True,True,True
828,29510114300,29,0.9714,4,671,1.7899,0.9844,1199.4028,37.2178,1.1773,0.017,True,True,True,True,False
829,26163552000,26,0.9713,5,560,1.6839,0.9508,2410.3141,46.9931,1.251,0.0213,True,True,True,True,True
830,36047117202,36,0.9713,4,125,1.744,0.9649,1876.531,25.7874,1.1887,0.0105,True,True,True,True,False
831,36047019600,36,0.9713,5,143,1.7902,0.9925,1815.5279,29.2028,1.212,0.0107,True,True,True,True,True
832,27053001100,27,0.9713,5,603,1.6235,0.946,2158.6547,29.5669,1.2627,0.018,True,True,True,True,True
833,36061013400,36,0.9713,5,124,1.7419,0.9655,1595.8731,43.4367,1.2114,0.0178,True,True,True,True,True
834,54011001300,54,0.9712,5,695,1.7367,0.9427,1888.8368,36.0023,1.2636,0.0198,True,True,True,True,True
835,18127050801,18,0.9712,5,1630,1.7564,0.9493,2085.1306,38.9272,1.2723,0.0197,True,True,True,True,True
836,36081046500,36,0.9712,5,162,1.6049,0.9315,2714.663,28.6877,1.2468,0.0155,True,True,True,True,True
837,13121011901,13,0.9712,5,1450,1.6345,0.9216,2775.4514,36.227,1.2543,0.0216,True,True,True,True,True
838,41051010601,41,0.9712,5,444,1.6171,0.914,4791.7421,31.6913,1.2512,0.0171,True,True,True,True,True
839,36081017000,36,0.9711,4,201,1.6915,0.9514,2096.1823,31.3451,1.1424,0.0112,True,True,True,True,False
840,36081007900,36,0.9711,5,150,1.7333,0.9371,2162.2634,32.6886,1.2492,0.0143,True,True,True,True,True
841,27123033900,27,0.9711,5,423,1.6241,0.9554,2164.0755,31.4485,1.2423,0.0151,True,True,True,True,True
842,36081050202,36,0.971,5,128,1.6094,0.9407,1880.8057,28.4695,1.2298,0.0171,True,True,True,True,True
843,36061013700,36,0.971,5,265,1.7208,0.9398,2677.4515,41.5256,1.2282,0.0138,True,True,True,True,True
844,36047066000,36,0.971,4,115,1.6696,0.9528,1717.4311,33.2382,1.1981,0.0145,True,True,True,True,False
845,36047012700,36,0.971,5,202,1.6535,0.9415,2805.7108,35.1198,1.281,0.0203,True,True,True,True,True
846,36081011000,36,0.971,5,132,1.6288,0.9576,1773.2873,29.836,1.2163,0.0146,True,True,True,True,True
847,36061000800,36,0.971,5,353,1.6487,0.9212,3567.4121,33.0495,1.2537,0.0154,True,True,True,True,True
848,36047044400,36,0.971,5,152,1.7039,0.9635,1958.6948,27.8871,1.2133,0.0111,True,True,True,True,True
849,11001007601,11,0.9709,5,988,1.6923,0.934,2103.8331,40.6152,1.2052,0.0158,True,True,True,True,True
850,36047029100,36,0.9709,5,113,1.6726,0.9706,1557.353,29.2372,1.2452,0.0157,True,True,True,True,True
851,36047075000,36,0.9709,4,111,1.7297,0.9417,1448.6729,30.4003,1.1947,0.0147,True,True,True,True,False
852,36047049200,36,0.9709,4,182,1.6429,0.9515,2440.2324,34.2749,1.1403,0.0118,True,True,True,True,False
853,36005023502,36,0.9709,4,146,1.6096,0.9154,3202.4998,30.9646,1.1817,0.0137,True,True,True,True,False
854,36047095000,36,0.9709,4,234,1.6325,0.9565,2115.2527,45.0427,1.1819,0.0173,True,True,True,True,False
855,17019011002,17,0.9709,5,1547,1.6141,0.9201,3246.2128,42.8953,1.2196,0.0211,True,True,True,True,True
856,25025070302,25,0.9708,5,409,1.6088,0.9188,4850.2654,37.7707,1.2409,0.0185,True,True,True,True,True
857,26163530500,26,0.9708,5,575,1.7583,0.9632,1805.0766,48.4383,1.2177,0.0177,True,True,True,True,True
858,36047021600,36,0.9708,4,123,1.7642,0.9732,1678.6304,30.794,1.1867,0.0113,True,True,True,True,False
859,36047044000,36,0.9708,5,205,1.6634,0.9365,2274.6136,31.7815,1.2357,0.014,True,True,True,True,True
860,55079003300,55,0.9708,5,1243,1.712,0.9449,1992.9174,45.3937,1.2321,0.0192,True,True,True,True,True
861,36005007000,36,0.9708,5,162,1.679,0.9338,1782.3541,33.3842,1.2354,0.0177,True,True,True,True,True
862,36081046000,36,0.9707,5,294,1.6633,0.9267,2961.4178,31.7028,1.2722,0.0167,True,True,True,True,True
863,24510190100,24,0.9707,5,508,1.6811,0.9357,3048.8184,41.3976,1.2699,0.0196,True,True,True,True,True
864,36047018700,36,0.9707,4,86,1.6512,0.9718,2083.6347,32.1654,1.194,0.0118,True,True,True,True,False
865,39049002000,39,0.9707,5,818,1.6369,0.9478,2703.2413,43.1562,1.2613,0.023,True,True,True,True,True
866,36081043702,36,0.9707,5,156,1.6667,0.9189,2009.3347,33.4055,1.2384,0.0198,True,True,True,True,True
867,36081061000,36,0.9706,5,167,1.6647,0.962,1662.0572,35.0804,1.2177,0.0157,True,True,True,True,True
868,36061015700,36,0.9706,4,153,1.7386,0.9716,1945.4376,39.2159,1.1912,0.0123,True,True,True,True,False
869,36093032300,36,0.9706,5,691,1.6758,0.9404,1706.9012,26.8701,1.2353,0.0148,True,True,True,True,True
870,36081010000,36,0.9706,4,151,1.7616,0.9648,1588.6439,32.2769,1.1598,0.012,True,True,True,True,False
871,36047041402,36,0.9706,4,118,1.7203,0.9444,1711.069,31.332,1.1677,0.0125,True,True,True,True,False
872,53033007501,53,0.9706,5,613,1.5628,0.9254,4740.9122,25.3494,1.2587,0.0177,True,True,True,True,True
873,36047079202,36,0.9706,5,146,1.6233,0.9291,2831.3748,30.9154,1.2415,0.0145,True,True,True,True,True
874,36047065000,36,0.9705,5,198,1.6515,0.9194,2664.3403,40.2592,1.2341,0.019,True,True,True,True,True
875,08031000102,08,0.9705,5,1432,1.6941,0.9549,1990.787,36.1516,1.2465,0.0152,True,True,True,True,True
876,42049002600,42,0.9705,5,960,1.6406,0.9416,1808.5636,27.29,1.2476,0.0165,True,True,True,True,True
877,12099005203,12,0.9705,5,1192,1.6586,0.9206,3396.0748,43.9633,1.2545,0.0266,True,True,True,True,True
878,36047114600,36,0.9705,4,170,1.6412,0.9211,2264.8099,26.1286,1.1687,0.0127,True,True,True,True,False
879,36047012000,36,0.9705,5,218,1.6697,0.9208,2491.6355,38.8845,1.2245,0.0165,True,True,True,True,True
880,55063000401,55,0.9705,5,944,1.6547,0.9221,2872.8534,41.601,1.248,0.0207,True,True,True,True,True
881,27123031100,27,0.9705,5,927,1.7648,0.9598,1625.0408,34.9508,1.2599,0.0176,True,True,True,True,True
882,54011010900,54,0.9705,5,1434,1.6534,0.9301,2511.5767,44.4357,1.2419,0.0241,True,True,True,True,True
883,36081026902,36,0.9705,5,113,1.6372,0.949,3069.1364,26.2073,1.2501,0.0117,True,True,True,True,True
884,11001001804,11,0.9705,5,647,1.6399,0.9448,2504.9615,41.6175,1.2336,0.0166,True,True,True,True,True
885,36047040800,36,0.9705,5,107,1.7477,0.9794,1608.8986,29.9672,1.2001,0.0115,True,True,True,True,True
886,34017019400,34,0.9705,5,219,1.5708,0.9366,4587.0097,30.5676,1.2426,0.0149,True,True,True,True,True
887,36047080200,36,0.9704,5,124,1.6774,0.9636,1482.0465,29.0584,1.2049,0.0138,True,True,True,True,True
888,34017016400,34,0.9704,5,352,1.5426,0.9124,4003.749,21.5584,1.2097,0.0174,True,True,True,True,True
889,08031002802,08,0.9704,5,1010,1.6455,0.9186,2570.1338,44.1322,1.2149,0.0218,True,True,True,True,True
890,36047020200,36,0.9704,5,135,1.6815,0.9593,2266.7294,31.2172,1.2352,0.0118,True,True,True,True,True
891,36047086200,36,0.9704,4,117,1.735,0.963,1921.9731,30.7054,1.1941,0.0108,True,True,True,True,False
892,08031003006,08,0.9703,5,969,1.7792,0.9293,1875.9271,35.561,1.2607,0.0194,True,True,True,True,True
893,36047038300,36,0.9703,4,109,1.7431,0.9697,1424.5461,26.9209,1.1905,0.0121,True,True,True,True,False
894,36047055400,36,0.9703,4,133,1.7143,0.9421,1743.9864,35.6988,1.1846,0.0139,True,True,True,True,False
895,36047023800,36,0.9703,4,128,1.75,0.9739,1707.5102,30.917,1.1747,0.011,True,True,True,True,False
896,53033008102,53,0.9703,5,1254,1.5646,0.9145,5122.2313,34.0486,1.2358,0.0228,True,True,True,True,True
897,36047049400,36,0.9703,4,163,1.7301,0.9586,1970.1655,31.9865,1.1849,0.0109,True,True,True,True,False
898,36047022900,36,0.9702,5,150,1.6667,0.9281,1944.3224,28.6959,1.2559,0.0173,True,True,True,True,True
899,36081030903,36,0.9702,5,354,1.7429,0.9558,2385.9863,37.2277,1.2879,0.0181,True,True,True,True,True
900,36081065900,36,0.9702,5,262,1.626,0.9234,2900.7717,26.2336,1.2142,0.0122,True,True,True,True,True
901,36047082800,36,0.9702,5,152,1.7434,0.9771,2115.9493,30.1969,1.2086,0.01,True,True,True,True,True
902,55097961000,55,0.9701,5,1503,1.6161,0.9191,2699.9757,32.4967,1.2555,0.0198,True,True,True,True,True
903,18097322300,18,0.9701,5,687,1.7147,0.9473,1647.8401,27.0013,1.2667,0.0165,True,True,True,True,True
904,26125153200,26,0.9701,5,946,1.6332,0.9165,2568.2717,33.6499,1.2465,0.0186,True,True,True,True,True
905,26081002900,26,0.9701,5,420,1.6619,0.9486,1983.1044,33.5171,1.2589,0.0173,True,True,True,True,True
906,36081069300,36,0.9701,5,175,1.6914,0.9379,2734.9208,31.2762,1.2964,0.0192,True,True,True,True,True
907,36047036200,36,0.9701,4,161,1.677,0.973,2179.6405,30.9154,1.1911,0.0104,True,True,True,True,False
908,36081028300,36,0.97,4,146,1.7603,0.9776,1909.1717,28.3202,1.173,0.0097,True,True,True,True,False
909,11001006600,11,0.97,5,474,1.6034,0.9091,3723.9095,36.5912,1.2455,0.0257,True,True,True,True,True
910,24510140300,24,0.97,5,665,1.6346,0.9156,3898.801,37.7822,1.2654,0.0229,True,True,True,True,True
911,39061000700,39,0.97,5,1374,1.6281,0.9157,4052.9983,39.69,1.2599,0.0269,True,True,True,True,True
912,36081030906,36,0.9699,5,219,1.7123,0.9662,2387.68,42.3885,1.2414,0.0137,True,True,True,True,True
913,36081025302,36,0.9699,5,190,1.6316,0.9231,3846.9199,32.9446,1.2698,0.0172,True,True,True,True,True
914,27053108800,27,0.9699,5,1065,1.646,0.9495,1941.2272,40.6562,1.222,0.0176,True,True,True,True,True
915,27053110000,27,0.9699,5,363,1.6501,0.94,1903.6287,28.9501,1.2478,0.0155,True,True,True,True,True
916,36081046902,36,0.9699,4,110,1.6455,0.9293,3106.3515,25.6594,1.1662,0.0103,True,True,True,True,False
917,08031002602,08,0.9699,5,657,1.6423,0.9287,3773.5441,48.9206,1.2513,0.0282,True,True,True,True,True
918,36081056700,36,0.9699,5,266,1.6805,0.9274,1900.5812,27.1096,1.2372,0.0145,True,True,True,True,True
919,42101025200,42,0.9699,5,824,1.6044,0.9486,2006.8911,29.1076,1.262,0.0189,True,True,True,True,True
920,36047075600,36,0.9699,4,122,1.7541,0.9727,1596.8604,30.584,1.1733,0.0112,True,True,True,True,False
921,53033003500,53,0.9699,5,1693,1.6025,0.9276,3019.9006,31.7864,1.2737,0.0217,True,True,True,True,True
922,08031000303,08,0.9699,5,1726,1.6657,0.9147,2712.9782,36.5551,1.2656,0.0239,True,True,True,True,True
923,26049001400,26,0.9698,5,830,1.6904,0.9532,1678.4756,32.8018,1.255,0.0172,True,True,True,True,True
924,26145002000,26,0.9698,5,725,1.7972,0.9914,1279.0446,32.1621,1.2341,0.015,True,True,True,True,True
925,36047056900,36,0.9698,5,155,1.6258,0.9343,2590.9192,27.6394,1.2052,0.0117,True,True,True,True,True
926,36061018300,36,0.9698,5,217,1.7604,0.9657,2274.5223,40.2477,1.2641,0.0146,True,True,True,True,True
927,36047035500,36,0.9698,4,142,1.669,0.952,2226.8441,38.9698,1.1655,0.0125,True,True,True,True,False
928,36061010400,36,0.9698,5,166,1.6988,0.9745,2287.5263,39.2799,1.2552,0.0141,True,True,True,True,True
929,36061003800,36,0.9697,5,204,1.7157,0.9514,2252.4974,41.624,1.2288,0.0138,True,True,True,True,True
930,53033003301,53,0.9697,5,772,1.6075,0.9176,2585.3167,28.5925,1.2607,0.0195,True,True,True,True,True
931,27053103100,27,0.9697,5,499,1.6794,0.945,2202.8611,41.8471,1.2553,0.019,True,True,True,True,True
932,36005018102,36,0.9696,5,135,1.7333,0.9831,3117.1976,30.0968,1.2236,0.0089,True,True,True,True,True
933,42101000600,42,0.9696,4,355,1.5859,0.9033,4485.3604,23.8255,1.1795,0.014,True,True,True,True,False
934,36061009800,36,0.9696,5,135,1.7111,0.9669,1711.4362,44.5965,1.2373,0.0188,True,True,True,True,True
935,36047058901,36,0.9696,5,158,1.6709,0.9695,1631.3793,28.2037,1.2636,0.0158,True,True,True,True,True
936,55079013400,55,0.9695,5,620,1.721,0.9523,2577.3412,38.855,1.2958,0.0222,True,True,True,True,True
937,29510110200,29,0.9695,5,707,1.7313,0.9717,2174.9576,31.4222,1.3019,0.0181,True,True,True,True,True
938,26163552200,26,0.9695,5,569,1.7487,0.9601,1742.8818,41.7028,1.2558,0.0188,True,True,True,True,True
939,36081039800,36,0.9695,5,177,1.6215,0.9568,2001.3269,34.1076,1.2573,0.0183,True,True,True,True,True
940,36047026900,36,0.9695,4,111,1.6757,0.9691,1817.5898,28.0315,1.189,0.0109,True,True,True,True,False
941,36047052000,36,0.9694,5,150,1.7533,0.9852,1807.5879,30.2329,1.2206,0.0107,True,True,True,True,True
942,42003560500,42,0.9694,5,459,1.7124,0.94,2270.1873,25.8465,1.3043,0.0201,True,True,True,True,True
943,36047047400,36,0.9694,5,152,1.6842,0.9291,1929.1783,29.7343,1.2308,0.0139,True,True,True,True,True
944,36081051800,36,0.9694,5,162,1.6543,0.9315,2074.1745,28.4843,1.256,0.0155,True,True,True,True,True
945,36047056100,36,0.9694,5,303,1.703,0.9296,2019.8418,27.6673,1.2479,0.0136,True,True,True,True,True
946,36047038500,36,0.9694,4,106,1.717,0.956,1291.7054,28.3973,1.1933,0.0138,True,True,True,True,False
947,27123032600,27,0.9694,5,694,1.7421,0.9497,1842.7553,35.1608,1.2733,0.0182,True,True,True,True,True
